"ДАТА","ТИП","СО СЧЁТА","НА СЧЁТ / НА КАТЕГОРИЮ","СУММА","ВАЛЮТА","СУММА 2","ВАЛЮТА 2","МЕТКИ","ЗАМЕТКИ"
"23.01.21","Перевод","Kaspi Медет ","Наличные Медет ","500","KZT","500","KZT","",""
"23.01.21","Перевод","Kaspi Айкумiс ","Kaspi Медет ","1500","KZT","1500","KZT","",""
"23.01.21","Расход","Kaspi Айкумiс ","Коммунальные (Платежи)","1688.85","KZT","1688.85","KZT","","Свет"
"23.01.21","Расход","Kaspi Айкумiс ","Коммунальные (Платежи)","9925.36","KZT","9925.36","KZT","","Отопление",""
"23.01.21","Перевод","Нам должны","Kaspi Айкумiс ","5000","KZT","5000","KZT","",""
"23.01.21","Расход","Наличные Айкумiс ","Личный транспорт (Транспорт)","2000","KZT","2000","KZT","","Заправка "
"23.01.21","Перевод","Наличные Айкумiс ","Kaspi Айкумiс ","5000","KZT","5000","KZT","",""
"22.01.21","Расход","Наличные Медет ","Продукты","605","KZT","605","KZT","","Вода"
"22.01.21","Расход","Наличные Медет ","Необязательное (Продукты)","265","KZT","265","KZT","","Семечки "
"22.01.21","Перевод","Наличные Айкумiс ","Наличные Медет ","330","KZT","330","KZT","",""
"22.01.21","Расход","Kaspi Медет ","Досуг","770","KZT","770","KZT","","Пиво"
"22.01.21","Расход","Kaspi Медет ","Личный транспорт (Транспорт)","640","KZT","640","KZT","",""
"22.01.21","Расход","Kaspi Медет ","Транспорт","700","KZT","700","KZT","",""
"22.01.21","Перевод","Kaspi Айкумiс ","Kaspi Медет ","1500","KZT","1500","KZT","",""
"22.01.21","Расход","Наличные Айкумiс ","Продукты","160","KZT","160","KZT","","Завтрак"
"22.01.21","Расход","Карта проездная","Автобус (Транспорт)","80","KZT","80","KZT","",""
"22.01.21","Расход","Kaspi Айкумiс ","Такси (Транспорт)","700","KZT","700","KZT","","Медету "
"21.01.21","Расход","Kaspi Айкумiс ","Такси (Транспорт)","700","KZT","700","KZT","",""
"21.01.21","Расход","Наличные Айкумiс ","Необходимое (Продукты)","230","KZT","230","KZT","","Томат"
"21.01.21","Расход","Наличные Айкумiс ","Продукты","200","KZT","200","KZT","","Перекус"
"21.01.21","Расход","Halyk Медет","Личный транспорт (Транспорт)","1550","KZT","1550","KZT","","Заправка "
"20.01.21","Расход","Kaspi Айкумiс ","Досуг","3700","KZT","3700","KZT","","Хукаура "
"20.01.21","Расход","Карта проездная","Автобус (Транспорт)","160","KZT","160","KZT","",""
"20.01.21","Перевод","Наличные Айкумiс ","Карта проездная","1000","KZT","1000","KZT","",""
"20.01.21","Расход","Наличные Медет ","Разное (Покупки)","20","KZT","20","KZT","","Ксерокс"
"20.01.21","Расход","Kaspi Айкумiс ","Необходимое (Продукты)","105","KZT","105","KZT","","Хлеб"
"20.01.21","Расход","Kaspi Айкумiс ","Общие (Платежи)","200","KZT","200","KZT","","Комиссия за перевод"
"20.01.21","Перевод","Kaspi Айкумiс ","Нам должны","5000","KZT","5000","KZT","",""
"20.01.21","Расход","Наличные Медет ","Необходимое (Продукты)","480","KZT","480","KZT","","Обед"
"19.01.21","Расход","Наличные Медет ","Необходимое (Продукты)","20","KZT","20","KZT","","Вода"
"19.01.21","Перевод","Наличные Айкумiс ","Наличные Медет ","40","KZT","40","KZT","",""
"18.01.21","Расход","Карта проездная","Общие (Платежи)","150","KZT","150","KZT","","Активация"
"18.01.21","Расход","Наличные Айкумiс ","Автобус (Транспорт)","80","KZT","80","KZT","",""
"17.01.21","Перевод","Наличные Айкумiс ","Наличные Медет ","500","KZT","500","KZT","",""
"17.01.21","Расход","Наличные Медет ","Необходимое (Продукты)","140","KZT","140","KZT","","Вода"
"17.01.21","Перевод","Нам должны","Наличные Айкумiс ","11000","KZT","11000","KZT","",""
"17.01.21","Расход","Kaspi Медет ","Продукты","200","KZT","200","KZT","","Вода "
"15.01.21","Расход","Наличные Айкумiс ","Продукты","120","KZT","120","KZT","","Сочни"
"15.01.21","Расход","Наличные Медет ","Личный транспорт (Транспорт)","2000","KZT","2000","KZT","","Заправка "
"15.01.21","Расход","Halyk Айкумiс ","Продукты","260","KZT","260","KZT","","Холодный чай"
"15.01.21","Расход","Halyk Айкумiс ","Продукты","730","KZT","730","KZT","","Перекус "
"15.01.21","Расход","Halyk Айкумiс ","Подарки","5465","KZT","5465","KZT","",""
"15.01.21","Расход","Наличные Медет ","Личный транспорт (Транспорт)","12380","KZT","12380","KZT","","Зч",""
"15.01.21","Перевод","Halyk Медет","Наличные Медет ","5000","KZT","5000","KZT","",""
"15.01.21","Расход","Halyk Медет","Личный транспорт (Транспорт)","1400","KZT","1400","KZT","","Запчасть подушка двигателя "
"15.01.21","Перевод","Наличные Айкумiс ","Наличные Медет ","7000","KZT","7000","KZT","",""
"14.01.21","Расход","Наличные Медет ","Автобус (Транспорт)","80","KZT","80","KZT","",""
"14.01.21","Перевод","Наличные Медет ","Наличные Айкумiс ","25","KZT","25","KZT","",""
"14.01.21","Расход","Halyk Медет","Личный транспорт (Транспорт)","2000","KZT","2000","KZT","","Заправка "
"14.01.21","Расход","Наличные Айкумiс ","Необходимое (Продукты)","200","KZT","200","KZT","","Обед"
"14.01.21","Расход","Наличные Айкумiс ","Продукты","725","KZT","725","KZT","","Овощи"
"14.01.21","Доход","Наличные Айкумiс ","Разное","6000","KZT","6000","KZT","","От коллег "
"14.01.21","Расход","Наличные Айкумiс ","Необходимое (Продукты)","2000","KZT","2000","KZT","","Фарш"
"14.01.21","Расход","Halyk Айкумiс ","Разное (Покупки)","2010","KZT","2010","KZT","","Корм",""
"13.01.21","Расход","Наличные Медет ","Такси (Транспорт)","400","KZT","400","KZT","",""
"13.01.21","Расход","Наличные Айкумiс ","Такси (Транспорт)","1000","KZT","1000","KZT","",""
"13.01.21","Доход","Kaspi Айкумiс ","Разное","10000","KZT","10000","KZT","","От Айгерим "
"13.01.21","Расход","Halyk Айкумiс ","Кафе","20300","KZT","20300","KZT","",""
"13.01.21","Расход","Наличные Медет ","Автобус (Транспорт)","160","KZT","160","KZT","",""
"13.01.21","Расход","Наличные Медет ","Необходимое (Продукты)","480","KZT","480","KZT","","Обед"
"13.01.21","Расход","Наличные Медет ","Уход за собой","1700","KZT","1700","KZT","","Стрижка "
"13.01.21","Расход","Kaspi Медет ","Разное (Покупки)","2500","KZT","2500","KZT","","Диспенсер "
"13.01.21","Расход","Kaspi Медет ","Подарки","6600","KZT","6600","KZT","","Цветы"
"13.01.21","Перевод","Halyk Медет","Kaspi Медет ","10000","KZT","10000","KZT","",""
"13.01.21","Доход","Kaspi Айкумiс ","Разное","10000","KZT","10000","KZT","","Подарок"
"13.01.21","Расход","Halyk Айкумiс ","Кафе","4021","KZT","4021","KZT","","Пироги"
"12.01.21","Расход","Наличные Айкумiс ","Автобус (Транспорт)","80","KZT","80","KZT","",""
"12.01.21","Расход","Наличные Медет ","Необходимое (Продукты)","105","KZT","105","KZT","","Хлеб "
"12.01.21","Расход","Kaspi Айкумiс ","Коммунальные (Платежи)","400","KZT","400","KZT","",""
"12.01.21","Расход","Kaspi Айкумiс ","Кафе","1450","KZT","1450","KZT","","Донеры"
"12.01.21","Расход","Kaspi Айкумiс ","Коммунальные (Платежи)","6500","KZT","6500","KZT","","За ноябрь в юбилейном"
"12.01.21","Расход","Наличные Медет ","Личный транспорт (Транспорт)","8000","KZT","8000","KZT","","Ремонт"
"12.01.21","Расход","Наличные Медет ","Такси (Транспорт)","600","KZT","600","KZT","","В сто"
"12.01.21","Расход","Kaspi Айкумiс ","Такси (Транспорт)","1350","KZT","1350","KZT","",""
"12.01.21","Перевод","Kaspi Айкумiс ","Нам должны","6000","KZT","6000","KZT","",""
"11.01.21","Расход","Наличные Медет ","Продукты","550","KZT","550","KZT","","Обед"
"11.01.21","Расход","Наличные Медет ","Автобус (Транспорт)","80","KZT","80","KZT","",""
"11.01.21","Расход","Наличные Медет ","Такси (Транспорт)","500","KZT","500","KZT","","За запчастями "
"11.01.21","Расход","Наличные Медет ","Такси (Транспорт)","1200","KZT","1200","KZT","","За запчастями "
"11.01.21","Расход","Наличные Медет ","Такси (Транспорт)","550","KZT","550","KZT","","На работу "
"11.01.21","Перевод","Halyk Медет","Наличные Медет ","12000","KZT","12000","KZT","",""
"11.01.21","Доход","Наличные Медет ","Разное","2400","KZT","2400","KZT","","Возврат с запчастей"
"11.01.21","Перевод","Halyk Медет","Наличные Медет ","200","KZT","200","KZT","","Чтобы докинуть таксисту"
"11.01.21","Расход","Наличные Айкумiс ","Автобус (Транспорт)","80","KZT","80","KZT","",""
"11.01.21","Расход","Наличные Айкумiс ","Необходимое (Продукты)","50","KZT","50","KZT","","Вода"
"11.01.21","Расход","Halyk Медет","Личный транспорт (Транспорт)","13090","KZT","13090","KZT","","Запчасти"
"11.01.21","Расход","Наличные Медет ","Личный транспорт (Транспорт)","2000","KZT","2000","KZT","","Заправка "
"10.01.21","Расход","Наличные Айкумiс ","Необходимое (Продукты)","150","KZT","150","KZT","","Хлеб "
"10.01.21","Перевод","Наличные Айкумiс ","Наличные Медет ","310","KZT","310","KZT","",""
"09.01.21","Расход","Наличные Медет ","Необходимое (Продукты)","350","KZT","350","KZT","","Вода"
"09.01.21","Расход","Наличные Медет ","Личный транспорт (Транспорт)","80","KZT","80","KZT","","Предохранители "
"09.01.21","Перевод","Наличные Айкумiс ","Наличные Медет ","2000","KZT","2000","KZT","",""
